Time (s),Source voltage (V),Load voltage (V),Curr sense voltage (V),Current (mA)
48.99451732635498,1.801125,1.819,0.017875000000000002,178.75000000000003
49.22263765335083,1.801125,1.818875,0.017875000000000002,178.75000000000003
49.452019691467285,1.80275,1.82075,0.017875000000000002,178.75000000000003
49.680092573165894,1.80675,1.825125,0.018000000000000002,180.00000000000003
49.90851831436157,1.808875,1.82675,0.018000000000000002,180.00000000000003
50.13725399971008,1.90475,1.925,0.019,189.99999999999997
50.36594223976135,1.911375,1.92975,0.019,189.99999999999997
50.594663858413696,1.905375,1.924375,0.019,189.99999999999997
50.82380557060242,1.904125,1.923,0.018875,188.74999999999997
51.05282759666443,1.90275,1.9215,0.018875,188.74999999999997
51.28141760826111,1.903125,1.921875,0.019,189.99999999999997
51.50973844528198,1.902125,1.921125,0.018875,188.74999999999997
51.740320920944214,1.901875,1.920625,0.018875,188.74999999999997
51.96883749961853,1.90125,1.920125,0.019,189.99999999999997
52.1970899105072,1.9020000000000001,1.921,0.018875,188.74999999999997
52.42526197433472,1.9180000000000001,1.939625,0.019125,191.24999999999997
52.65429639816284,1.9515,1.971375,0.0195,194.99999999999997
52.88278603553772,1.95725,1.976375,0.0195,194.99999999999997
53.111634492874146,1.9548750000000001,1.97425,0.0195,194.99999999999997
53.339897871017456,1.9535,1.972875,0.0195,194.99999999999997
53.56895661354065,1.9675,1.9865,0.019625,196.24999999999997
53.79795956611633,1.967375,1.986625,0.019625,196.24999999999997
54.026092529296875,1.98025,1.999625,0.01975,197.49999999999997
54.25480937957764,1.982,2.0020000000000002,0.01975,197.49999999999997
54.483375549316406,1.9841250000000001,2.003375,0.01975,197.49999999999997
54.71159029006958,1.982375,2.0020000000000002,0.01975,197.49999999999997
54.93993926048279,1.981125,2.001,0.01975,197.49999999999997
55.16899561882019,1.981625,2.001125,0.01975,197.49999999999997
55.397295236587524,1.987875,2.008625,0.019875,198.74999999999997
55.62586236000061,2.0060000000000002,2.026875,0.02,199.99999999999997
55.85494947433472,2.03225,2.0528750000000002,0.02025,202.49999999999997
56.083720207214355,2.117625,2.139625,0.021125,211.25
56.31184244155884,2.19275,2.215125,0.021875000000000002,218.75
56.54052495956421,2.181625,2.202875,0.021750000000000002,217.5
56.76949214935303,2.211,2.237625,0.022125,221.24999999999997
56.99888277053833,2.257875,2.279125,0.0225,224.99999999999997
57.22717094421387,2.369625,2.396875,0.02375,237.5
57.455713987350464,2.458875,2.484375,0.024625,246.25
57.68390679359436,2.56025,2.592375,0.025750000000000002,257.5
57.91219758987427,2.59325,2.6185,0.026000000000000002,260.0
